"alter_ID","ego_ID","alter_num","alter.sex","alter.age.cat","alter.rel","alter.nat","alter.res","alter.clo","alter.loan","alter.fam","alter.age"
4615,46,15,"Male","41-50","Acquaintances","Other","Italy",3,"No","No",42
4616,46,16,"Male","36-40","Other family","Sri Lanka","Italy",3,"Yes","Yes",39
4617,46,17,"Female","36-40","Other family","Sri Lanka","Italy",3,"Yes","Yes",37
4618,46,18,"Male","31-35","Friends","Sri Lanka","Sri Lanka",4,"No","No",32
4619,46,19,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",34
4620,46,20,"Female","31-35","Acquaintances","Sri Lanka","Italy",3,"No","No",34
4621,46,21,"Male","41-50","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",42
4622,46,22,"Male","41-50","Acquaintances","Other","Italy",2,"No","No",47
4623,46,23,"Male","36-40","Friends","Sri Lanka","Italy",4,"Yes","No",37
4624,46,24,"Male","41-50","Friends","Sri Lanka","Italy",3,"No","No",45
4625,46,25,"Female","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",48
4626,46,26,"Male","18-25","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",21
4627,46,27,"Female","36-40","Other family","Sri Lanka","Other",4,"No","Yes",39
4628,46,28,"Male","51-60","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",54
4629,46,29,"Female","31-35","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",34
4630,46,30,"Female","36-40","Acquaintances","Italy","Italy",2,"No","No",39
4631,46,31,"Female","36-40","Acquaintances","Italy","Italy",2,"No","No",39
4632,46,32,"Male","31-35","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",34
4633,46,33,"Male","31-35","Friends","Sri Lanka","Other",4,"No","No",34
4634,46,34,"Female","60+","Acquaintances","Italy","Italy",1,"No","No",96
4635,46,35,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",47
4636,46,36,"Female","41-50","Acquaintances","Sri Lanka","Italy",2,"No","No",46
4637,46,37,"Male","31-35","Friends","Sri Lanka","Italy",4,"Yes","No",34
4638,46,38,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",47
4639,46,39,"Male","26-30","Friends","Sri Lanka","Italy",5,"Yes","No",30
4640,46,40,"Male","41-50","Acquaintances","Other","Italy",2,"No","No",43
4641,46,41,"Male","36-40","Acquaintances","Sri Lanka","Italy",3,"No","No",39
4642,46,42,"Male","31-35","Friends","Sri Lanka","Italy",4,"No","No",32
4643,46,43,"Male","36-40","Acquaintances","Sri Lanka","Italy",3,"No","No",39
4644,46,44,"Male","36-40","Acquaintances","Sri Lanka","Italy",3,"No","No",37
4645,46,45,"Female","41-50","Other family","Sri Lanka","Sri Lanka",3,"No","Yes",48
4701,47,1,"Female","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",57
4702,47,2,"Male","18-25","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",23
4703,47,3,"Male","51-60","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",53
4704,47,4,"Female","51-60","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",53
4705,47,5,"Female","60+","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",95
4706,47,6,"Male","51-60","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",52
4707,47,7,"Male","41-50","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",41
4708,47,8,"Male","36-40","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",37
4709,47,9,"Male","31-35","Other family","Sri Lanka","Italy",5,"Yes","Yes",32
4710,47,10,"Female","36-40","Other family","Sri Lanka","Italy",4,"Yes","Yes",38
4711,47,11,"Female","36-40","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",36
4712,47,12,"Female","41-50","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",45
4713,47,13,"Male","41-50","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",49
4714,47,14,"Male","60+","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",67
4715,47,15,"Female","60+","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",61
4716,47,16,"Male","36-40","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",36
4717,47,17,"Male","31-35","Other family","Sri Lanka","Other",4,"Yes","Yes",34
4718,47,18,"Male","31-35","Other family","Sri Lanka","Other",4,"Yes","Yes",31
4719,47,19,"Female","18-25","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",22
4720,47,20,"Male","18-25","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",25
4721,47,21,"Male","18-25","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",22
4722,47,22,"Male","18-25","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",22
4723,47,23,"Male","31-35","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",35
4724,47,24,"Male","18-25","Friends","Sri Lanka","Italy",4,"Yes","No",24
4725,47,25,"Male","41-50","Friends","Sri Lanka","Italy",4,"No","No",46
4726,47,26,"Male","36-40","Other family","Sri Lanka","Italy",4,"No","Yes",37
4727,47,27,"Male","36-40","Friends","Sri Lanka","Italy",4,"Yes","No",37
4728,47,28,"Male","18-25","Friends","Sri Lanka","Italy",4,"Yes","No",20
4729,47,29,"Male","18-25","Friends","Sri Lanka","Italy",4,"Yes","No",21
4730,47,30,"Male","18-25","Friends","Sri Lanka","Italy",4,"Yes","No",19
4731,47,31,"Male","18-25","Friends","Sri Lanka","Italy",4,"Yes","No",24
4732,47,32,"Male","18-25","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",21
4733,47,33,"Male","18-25","Other family","Sri Lanka","Sri Lanka",4,"Yes","Yes",21
4734,47,34,"Male","41-50","Acquaintances","Sri Lanka","Sri Lanka",4,"Yes","No",50
4735,47,35,"Female","36-40","Acquaintances","Sri Lanka","Sri Lanka",4,"Yes","No",40
4736,47,36,"Female","18-25","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",21
4737,47,37,"Male","18-25","Friends","Sri Lanka","Italy",4,"Yes","No",19
4738,47,38,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"Yes","No",48
4739,47,39,"Male","36-40","Other family","Sri Lanka","Italy",4,"Yes","Yes",37
4740,47,40,"Female","36-40","Friends","Sri Lanka","Italy",3,"Yes","No",37
4741,47,41,"Female","36-40","Acquaintances","Sri Lanka","Italy",4,"Yes","No",39
4742,47,42,"Male","36-40","Friends","Sri Lanka","Italy",4,"Yes","No",36
4743,47,43,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",43
4744,47,44,"Male","31-35","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",33
4745,47,45,"Male","51-60","Acquaintances","Sri Lanka","Italy",4,"No","No",55
4801,48,1,"Female","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",49
4802,48,2,"Female","18-25","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",22
4803,48,3,"Female","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",64
4804,48,4,"Female","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",54
4805,48,5,"Male","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",55
4806,48,6,"Female","26-30","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",30
4807,48,7,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",50
4808,48,8,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",48
4809,48,9,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",43
4810,48,10,"Male","31-35","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",32
4811,48,11,"Male","31-35","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",33
4812,48,12,"Male","41-50","Other family","Sri Lanka","Other",5,"Yes","Yes",49
4813,48,13,"Male","41-50","Other family","Sri Lanka","Other",5,"Yes","Yes",43
4814,48,14,"Female","41-50","Friends","Sri Lanka","Sri Lanka",4,"No","No",50
4815,48,15,"Female","36-40","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",37
4816,48,16,"Male","51-60","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",60
4817,48,17,"Female","41-50","Friends","Sri Lanka","Italy",5,"No","No",44
4818,48,18,"Female","26-30","Friends","Sri Lanka","Italy",5,"Yes","No",27
4819,48,19,"Male","51-60","Friends","Sri Lanka","Italy",5,"Yes","No",58
4820,48,20,"Male","18-25","Friends","Other","Italy",4,"No","No",24
4821,48,21,"Male","41-50","Friends","Other","Italy",4,"No","No",50
4822,48,22,"Male","41-50","Friends","Italy","Italy",5,"Yes","No",42
4823,48,23,"Male","26-30","Friends","Italy","Italy",4,"No","No",26
4824,48,24,"Male","26-30","Friends","Sri Lanka","Italy",4,"Yes","No",28
4825,48,25,"Male","51-60","Friends","Sri Lanka","Italy",4,"No","No",53
4826,48,26,"Male","51-60","Friends","Sri Lanka","Italy",3,"No","No",56
4827,48,27,"Female","51-60","Friends","Sri Lanka","Italy",3,"Yes","No",53
4828,48,28,"Male","26-30","Friends","Sri Lanka","Italy",3,"No","No",27
4829,48,29,"Female","26-30","Friends","Sri Lanka","Italy",3,"No","No",28
4830,48,30,"Male","36-40","Acquaintances","Sri Lanka","Italy",2,"No","No",36
4831,48,31,"Female","51-60","Acquaintances","Sri Lanka","Italy",3,"No","No",57
4832,48,32,"Female","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",47
4833,48,33,"Male","36-40","Acquaintances","Sri Lanka","Italy",4,"Yes","No",38
4834,48,34,"Male","51-60","Acquaintances","Sri Lanka","Italy",3,"No","No",59
4835,48,35,"Male","41-50","Acquaintances","Italy","Italy",3,"No","No",50
4836,48,36,"Male","51-60","Acquaintances","Italy","Italy",3,"No","No",54
4837,48,37,"Male","36-40","Friends","Sri Lanka","Italy",5,"Yes","No",39
4838,48,38,"Male","36-40","Friends","Sri Lanka","Other",5,"Yes","No",37
4839,48,39,"Female","31-35","Friends","Sri Lanka","Other",3,"No","No",34
4840,48,40,"Male","51-60","Friends","Sri Lanka","Italy",4,"No","No",56
4841,48,41,"Male","51-60","Acquaintances","Sri Lanka","Italy",3,"No","No",56
4842,48,42,"Male","41-50","Friends","Sri Lanka","Italy",4,"No","No",41
4843,48,43,"Male","41-50","Friends","Sri Lanka","Italy",4,"Yes","No",49
4844,48,44,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",49
4845,48,45,"Male","41-50","Friends","Sri Lanka","Italy",4,"Yes","No",47
4901,49,1,"Female","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",49
4902,49,2,"Female","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",95
4903,49,3,"Male","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",68
4904,49,4,"Male","18-25","Close family","Sri Lanka","Other",NA,NA,"Yes",19
4905,49,5,"Female","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",43
4906,49,6,"Male","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",57
4907,49,7,"Male","41-50","Other family","Sri Lanka","Italy",5,"Yes","Yes",43
4908,49,8,"Male","41-50","Close family","Sri Lanka","Other",NA,NA,"Yes",42
4909,49,9,"Male","41-50","Close family","Sri Lanka","Other",NA,NA,"Yes",50
4910,49,10,"Male","41-50","Other family","Sri Lanka","Other",NA,NA,"Yes",49
4911,49,11,"Female","41-50","Other family","Sri Lanka","Other",5,"Yes","Yes",42
4912,49,12,"Male","51-60","Other family","Sri Lanka","Italy",4,"No","Yes",54
4913,49,13,"Female","41-50","Other family","Sri Lanka","Italy",5,"Yes","Yes",43
4914,49,14,"Female","41-50","Other family","Sri Lanka","Italy",5,"Yes","Yes",44
4915,49,15,"Female","26-30","Other family","Sri Lanka","Italy",3,"No","Yes",30
4916,49,16,"Male","31-35","Other family","Sri Lanka","Italy",4,"No","Yes",31
4917,49,17,"Female","26-30","Other family","Sri Lanka","Italy",4,"No","Yes",30
4918,49,18,"Male","51-60","Other family","Sri Lanka","Italy",2,"No","Yes",53
4919,49,19,"Male","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",58
4920,49,20,"Female","51-60","Other family","Sri Lanka","Other",3,"No","Yes",54
4921,49,21,"Female","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",56
4922,49,22,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",32
4923,49,23,"Male","51-60","Acquaintances","Sri Lanka","Italy",3,"No","No",53
4924,49,24,"Male","18-25","Friends","Sri Lanka","Italy",4,"Yes","No",24
4925,49,25,"Female","41-50","Friends","Italy","Italy",5,"Yes","No",47
4926,49,26,"Male","60+","Friends","Italy","Italy",4,"Yes","No",84
4927,49,27,"Female","60+","Friends","Italy","Italy",5,"Yes","No",61
4928,49,28,"Female","51-60","Friends","Italy","Italy",4,"Yes","No",56
4929,49,29,"Male","51-60","Friends","Italy","Italy",5,"Yes","No",55
4930,49,30,"Female","51-60","Acquaintances","Italy","Italy",2,"No","No",55
4931,49,31,"Female","51-60","Acquaintances","Sri Lanka","Italy",2,"No","No",51
4932,49,32,"Male","51-60","Acquaintances","Sri Lanka","Italy",2,"No","No",52
4933,49,33,"Male","41-50","Friends","Sri Lanka","Italy",3,"No","No",45
4934,49,34,"Male","41-50","Other family","Sri Lanka","Other",4,"Yes","Yes",45
4935,49,35,"Male","41-50","Other family","Sri Lanka","Other",5,"Yes","Yes",48
4936,49,36,"Female","36-40","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",40
4937,49,37,"Male","51-60","Friends","Sri Lanka","Sri Lanka",4,"Yes","No",51
4938,49,38,"Female","18-25","Friends","Sri Lanka","Other",5,"Yes","No",19
4939,49,39,"Male","36-40","Acquaintances","Sri Lanka","Italy",3,"No","No",37
4940,49,40,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",45
4941,49,41,"Female","41-50","Acquaintances","Italy","Italy",2,"No","No",47
4942,49,42,"Female","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",41
4943,49,43,"Female","36-40","Friends","Sri Lanka","Italy",5,"Yes","No",40
4944,49,44,"Male","26-30","Other family","Sri Lanka","Other",5,"Yes","Yes",29
4945,49,45,"Male","41-50","Acquaintances","Other","Italy",2,"No","No",43
5101,51,1,"Female","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",59
5102,51,2,"Male","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",56
5103,51,3,"Female","18-25","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",22
5104,51,4,"Female","26-30","Other family","Sri Lanka","Other",5,"Yes","Yes",28
5105,51,5,"Male","26-30","Other family","Sri Lanka","Other",4,"Yes","Yes",28
5106,51,6,"Male","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",46
5107,51,7,"Male","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",54
5108,51,8,"Male","41-50","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",49
5109,51,9,"Female","41-50","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",44
5110,51,10,"Female","41-50","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",44
5111,51,11,"Male","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",56
5112,51,12,"Female","51-60","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",59
5113,51,13,"Male","31-35","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",32
5114,51,14,"Female","31-35","Other family","Sri Lanka","Sri Lanka",4,"No","Yes",35
5115,51,15,"Male","51-60","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",59
5116,51,16,"Female","51-60","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",57
5117,51,17,"Male","26-30","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",29
5118,51,18,"Male","26-30","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",28
5119,51,19,"Male","31-35","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",32
5120,51,20,"Male","31-35","Friends","Sri Lanka","Sri Lanka",5,"Yes","No",34
5121,51,21,"Male","41-50","Friends","Sri Lanka","Other",5,"Yes","No",41
5122,51,22,"Male","51-60","Friends","Sri Lanka","Other",5,"Yes","No",60
5123,51,23,"Male","31-35","Friends","Sri Lanka","Other",5,"Yes","No",31
5124,51,24,"Male","31-35","Acquaintances","Sri Lanka","Italy",4,"Yes","No",34
5125,51,25,"Male","26-30","Acquaintances","Sri Lanka","Italy",4,"Yes","No",26
5126,51,26,"Male","26-30","Acquaintances","Sri Lanka","Italy",3,"No","No",29
5127,51,27,"Male","51-60","Acquaintances","Sri Lanka","Italy",3,"No","No",55
5128,51,28,"Male","41-50","Friends","Sri Lanka","Italy",5,"Yes","No",43
5129,51,29,"Male","31-35","Acquaintances","Sri Lanka","Italy",3,"No","No",35
5130,51,30,"Male","60+","Acquaintances","Italy","Italy",3,"No","No",86
5131,51,31,"Male","51-60","Acquaintances","Other","Italy",3,"No","No",51
5132,51,32,"Male","26-30","Acquaintances","Other","Italy",3,"No","No",27
5133,51,33,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",47
5134,51,34,"Male","51-60","Acquaintances","Sri Lanka","Italy",3,"No","No",54
5135,51,35,"Male","51-60","Acquaintances","Sri Lanka","Italy",2,"No","No",58
5136,51,36,"Male","18-25","Acquaintances","Sri Lanka","Italy",2,"No","No",24
5137,51,37,"Male","36-40","Acquaintances","Sri Lanka","Italy",2,"No","No",39
5138,51,38,"Male","18-25","Acquaintances","Sri Lanka","Italy",2,"No","No",22
5139,51,39,"Male","26-30","Acquaintances","Sri Lanka","Italy",2,"No","No",30
5140,51,40,"Male","51-60","Friends","Other","Other",4,"No","No",58
5141,51,41,"Male","26-30","Friends","Other","Other",4,"No","No",30
5142,51,42,"Male","26-30","Friends","Other","Other",4,"No","No",28
5143,51,43,"Male","26-30","Friends","Other","Other",4,"No","No",26
5144,51,44,"Male","41-50","Friends","Sri Lanka","Sri Lanka",5,"No","No",49
5145,51,45,"Male","41-50","Friends","Sri Lanka","Other",5,"No","No",42
5201,52,1,"Female","41-50","Close family","Sri Lanka","Italy",NA,NA,"Yes",46
5202,52,2,"Male","18-25","Close family","Sri Lanka","Italy",NA,NA,"Yes",19
5203,52,3,"Male","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",81
5204,52,4,"Female","60+","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",75
5205,52,5,"Male","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",52
5206,52,6,"Male","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",45
5207,52,7,"Female","41-50","Close family","Sri Lanka","Other",NA,NA,"Yes",50
5208,52,8,"Female","36-40","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",39
5209,52,9,"Male","31-35","Other family","Sri Lanka","Italy",5,"Yes","Yes",33
5210,52,10,"Male","41-50","Other family","Sri Lanka","Italy",5,"Yes","Yes",42
5211,52,11,"Female","36-40","Other family","Sri Lanka","Sri Lanka",5,"Yes","Yes",37
5212,52,12,"Male","36-40","Other family","Sri Lanka","Italy",5,"No","Yes",38
5213,52,13,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",32
5214,52,14,"Male","36-40","Friends","Sri Lanka","Italy",5,"Yes","No",37
5215,52,15,"Male","41-50","Friends","Sri Lanka","Italy",5,"No","No",45
5216,52,16,"Male","26-30","Friends","Sri Lanka","Italy",5,"Yes","No",26
5217,52,17,"Male","36-40","Other family","Sri Lanka","Other",5,"Yes","Yes",39
5218,52,18,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",48
5219,52,19,"Female","26-30","Acquaintances","Sri Lanka","Italy",3,"No","No",28
5220,52,20,"Male","36-40","Friends","Sri Lanka","Italy",5,"Yes","No",38
5221,52,21,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",50
5222,52,22,"Male","36-40","Acquaintances","Italy","Italy",4,"No","No",36
5223,52,23,"Female","36-40","Friends","Sri Lanka","Italy",5,"Yes","No",38
5224,52,24,"Female","36-40","Acquaintances","Italy","Italy",4,"No","No",37
5225,52,25,"Male","51-60","Acquaintances","Sri Lanka","Italy",4,"No","No",60
5226,52,26,"Male","51-60","Acquaintances","Sri Lanka","Italy",4,"No","No",58
5227,52,27,"Male","36-40","Acquaintances","Sri Lanka","Italy",4,"No","No",36
5228,52,28,"Female","26-30","Acquaintances","Sri Lanka","Italy",3,"No","No",30
5229,52,29,"Male","26-30","Acquaintances","Sri Lanka","Italy",3,"No","No",29
5230,52,30,"Male","51-60","Acquaintances","Sri Lanka","Italy",3,"No","No",54
5231,52,31,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",44
5232,52,32,"Female","51-60","Acquaintances","Italy","Italy",2,"No","No",58
5233,52,33,"Male","31-35","Acquaintances","Sri Lanka","Italy",3,"No","No",33
5234,52,34,"Male","41-50","Acquaintances","Sri Lanka","Italy",3,"No","No",46
5235,52,35,"Male","41-50","Other family","Sri Lanka","Italy",5,"Yes","Yes",44
5236,52,36,"Male","41-50","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",45
5237,52,37,"Male","36-40","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",40
5238,52,38,"Male","41-50","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",41
5239,52,39,"Male","41-50","Acquaintances","Sri Lanka","Sri Lanka",3,"No","No",45
5240,52,40,"Female","31-35","Friends","Italy","Italy",3,"No","No",34
5241,52,41,"Female","36-40","Acquaintances","Sri Lanka","Italy",3,"No","No",39
5242,52,42,"Female","51-60","Friends","Sri Lanka","Italy",5,"Yes","No",58
5243,52,43,"Male","41-50","Friends","Italy","Italy",4,"No","No",44
5244,52,44,"Male","51-60","Friends","Italy","Italy",3,"No","No",57
5245,52,45,"Female","31-35","Other family","Sri Lanka","Italy",5,"No","Yes",35
5301,53,1,"Male","18-25","Friends","Sri Lanka","Italy",5,"Yes","No",24
5302,53,2,"Male","31-35","Friends","Sri Lanka","Italy",5,"Yes","No",31
5303,53,3,"Male","31-35","Friends","Sri Lanka","Italy",3,"No","No",34
5304,53,4,"Male","31-35","Acquaintances","Other","Italy",2,"No","No",31
5305,53,5,"Female","26-30","Acquaintances","Other","Italy",2,"No","No",29
5306,53,6,"Female","41-50","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",42
5307,53,7,"Male","51-60","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",55
5308,53,8,"Female","26-30","Close family","Sri Lanka","Sri Lanka",NA,NA,"Yes",27
5309,53,9,"Male","26-30","Other family","Sri Lanka","Italy",2,"No","Yes",27
5310,53,10,"Male","41-50","Other family","Sri Lanka","Sri Lanka",2,"No","Yes",44
5311,53,11,"Female","26-30","Friends","Other","Italy",5,"Yes","No",30
